,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
30,"3,950",,1999,2018,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,11,16,42720-22,39.974,,133-1,42720,5,,
31,"5,950",,2000,2018,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,11,23,42720-23,48.202,,155,42720,4,,
0,"5,500",,1998,2018,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,12,10,42720-17,39.99,,424,42720,1,,
1,"19,300",,2012,2018,È«Ãµ·Î,00321,00000,42720,01,0,3225052,È«ÃµÀ¾ Èñ¸Á¸®,0369,0000,42720,25023,1,¾ÈÁ¤½ºÀ§Æ®Å¸¿ö,12,17,42720-137,74.735,,369,42720,14,,
2,"3,300",,1990,2018,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,12,20,42720-16,29.79,,13-4,42720,2,,
3,"8,500",,1992,2018,¼®È­·Î,00116,00000,42720,01,0,3225022,È«ÃµÀ¾ Èñ¸Á¸®,0043,0001,42720,25023,1,¹ÌÁø1,12,27,42720-2,82.86,,43-1,42720,10,,
4,"20,800",,2016,2018,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,12,1,42720-157,59.9747,,549,42720,10,,
5,"11,000",,1992,2018,È«Ãµ·Î,00462,00000,42720,00,0,3225052,È«ÃµÀ¾ °¥¸¶°î¸®,0449,0000,42720,25024,1,ÅÂ¸²,12,3,42720-10,84.87,,449,42720,2,,
6,"23,700",,2007,2018,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,12,3,42720-118,84.8467,,73,42720,3,,
7,"16,700",,2004,2018,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,12,7,42720-20,59.97,,222,42720,3,,
8,"9,700",,2001,2018,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,12,10,42720-19,49.83,,200,42720,15,,
9,"14,900",,2012,2018,°¥¸¶·Î,00040,00009,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0219,0001,42720,25024,1,¹ÌÁø¹Î¿µ,12,10,42720-138,67.1,,219-1,42720,4,,
10,"17,200",,2012,2018,°¥¸¶·Î,00040,00009,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0219,0001,42720,25024,1,¹ÌÁø¹Î¿µ,12,11,42720-138,79.1,,219-1,42720,15,,
11,"16,700",,2004,2018,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,12,14,42720-20,59.97,,222,42720,14,,
12,"19,800",,2016,2018,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,12,14,42720-157,59.9728,,549,42720,2,,
13,"11,500",,1998,2018,³Êºê³»±æ,00188,00000,42720,01,0,4475116,È«ÃµÀ¾ °¥¸¶°î¸®,0424,0003,42720,25024,1,¹ÌÁø5,12,18,42720-9,59.9,,424-3,42720,7,,
14,"20,500",,2016,2018,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,12,23,42720-157,59.9747,,549,42720,17,,
15,"17,500",,2004,2018,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,12,24,42720-20,59.97,,222,42720,15,,
16,"29,500",,2007,2018,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,12,26,42720-118,115.6689,,73,42720,8,,
17,"14,500",,2004,2018,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,12,28,42720-20,51.57,,222,42720,13,,
18,"16,700",,2004,2018,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,12,30,42720-20,59.97,,222,42720,9,,
19,"5,500",,1989,2018,³²»ê°­º¯·Î5±æ,00003,00000,42720,01,0,4475103,È«ÃµÀ¾ ¿¬ºÀ¸®,0454,0000,42720,25029,1,»ïÈ£,12,6,42720-11,40.08,,454,42720,6,,
20,"26,500",,2006,2018,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,12,6,42720-116,84.8117,,497,42720,7,,
21,"17,500",,2007,2018,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,12,17,42720-119,59.9781,,496,42720,12,,
22,"16,400",,2007,2018,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,12,23,42720-119,59.9781,,496,42720,3,,
23,"5,200",,1989,2018,³²»ê°­º¯·Î5±æ,00003,00000,42720,01,0,4475103,È«ÃµÀ¾ ¿¬ºÀ¸®,0454,0000,42720,25029,1,»ïÈ£,12,27,42720-11,53.76,,454,42720,5,,
24,"17,000",,2007,2018,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,12,27,42720-119,59.9781,,496,42720,6,,
25,"2,870",,1999,2018,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,12,1,42720-22,26.36,,133-1,42720,4,,
26,"6,050",,2000,2018,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,12,6,42720-23,48.202,,155,42720,15,,
0,"5,600",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,1,14,42720-17,39.99,,424,42720,11,,
1,"3,150",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,1,16,42720-16,29.79,,13-4,42720,3,,
2,"17,500",,2012,2019,È«Ãµ·Î,00321,00000,42720,01,0,3225052,È«ÃµÀ¾ Èñ¸Á¸®,0369,0000,42720,25023,1,¾ÈÁ¤½ºÀ§Æ®Å¸¿ö,1,17,42720-137,71.878,,369,42720,8,,
3,"17,500",,2004,2019,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,1,2,42720-20,59.97,,222,42720,6,,
4,"24,900",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,1,3,42720-118,84.8467,,73,42720,5,,
5,"14,000",,2004,2019,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,1,4,42720-20,51.57,,222,42720,10,,
6,"10,000",,1992,2019,È«Ãµ·Î,00462,00000,42720,00,0,3225052,È«ÃµÀ¾ °¥¸¶°î¸®,0449,0000,42720,25024,1,ÅÂ¸²,1,8,42720-10,84.87,,449,42720,5,,
7,"9,650",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,8,42720-19,49.71,,200,42720,5,,
8,"6,850",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,9,42720-19,39.6,,200,42720,6,,
9,"17,200",,2004,2019,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,1,9,42720-20,59.97,,222,42720,14,,
10,"10,300",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,15,42720-19,49.71,,200,42720,3,,
11,"14,000",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,18,42720-19,59.41,,200,42720,15,,
12,"29,000",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,1,18,42720-157,84.9915,,549,42720,6,,
13,"6,850",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,1,24,42720-19,39.6,,200,42720,11,,
14,"23,700",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,1,31,42720-118,84.8467,,73,42720,11,,
15,"27,000",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,1,31,42720-157,84.9668,,549,42720,7,,
16,"10,500",,2000,2019,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,1,3,42720-21,59.81,,468-1,42720,8,,
17,"7,200",,1989,2019,³²»ê°­º¯·Î5±æ,00003,00000,42720,01,0,4475103,È«ÃµÀ¾ ¿¬ºÀ¸®,0454,0000,42720,25029,1,»ïÈ£,1,8,42720-11,57.72,,454,42720,4,,
18,"15,000",,1996,2019,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,1,10,42720-12,84.398,,468,42720,10,,
19,"16,200",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,1,11,42720-119,59.9781,,496,42720,5,,
20,"16,650",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,1,17,42720-119,59.9781,,496,42720,11,,
21,"10,600",,2000,2019,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,1,29,42720-21,59.81,,468-1,42720,7,,
22,"13,500",,2012,2019,¿¬ºÀ¼­·Î,00016,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0202,0002,42720,25029,1,ÇÞ»ìºô¶ó1Â÷,1,29,42720-135,66.426,,202-2,42720,1,,
23,"25,700",,2006,2019,³²»ê¸¶À»±æ,00013,00001,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0497,0000,42720,25029,1,¿¬ºÀ¾ÆÀÌÆÄÅ©,1,30,42720-116,84.8117,,497,42720,12,,
24,"16,350",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,1,30,42720-119,59.9781,,496,42720,15,,
25,"6,300",,2000,2019,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,5,42720-23,48.202,,155,42720,13,,
26,"5,500",,2000,2019,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,1,23,42720-23,52.972,,155,42720,1,,
27,"3,000",,1999,2019,¿À¾È¿©³»±æ,00016,00000,42720,01,0,4475486,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0133,0001,42720,25030,1,¿ùµå°ø¿µ,1,31,42720-22,39.974,,133-1,42720,2,,
0,"14,900",,2009,2019,È«Ãµ·Î,00434,00000,42720,01,0,3225052,È«ÃµÀ¾ Áø¸®,0019,0001,42720,25021,1,¿ìÀÏ°­º¯¾ÆÆÄÆ®,2,21,42720-126,79.694,,19-1,42720,5,,
1,"6,800",,1994,2019,¸¶Áö±â·Î,00101,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0261,0003,42720,25023,1,¹ÌÁø2,2,11,42720-3,81.78,,261-3,42720,3,,
2,"5,500",,1999,2019,¸¶Áö±â·Î,00107,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0425,0000,42720,25023,1,½Å¾Æ2Â÷,2,11,42720-18,59.04,,425,42720,10,,
3,"3,100",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,2,12,42720-16,29.79,,13-4,42720,3,,
4,"3,100",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,2,15,42720-16,29.79,,13-4,42720,2,,
5,"4,000",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,2,19,42720-17,39.99,,424,42720,8,,
6,"5,500",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,2,20,42720-17,39.99,,424,42720,2,,
7,"14,800",,2005,2019,Èñ¸Á·Î,00039,00000,42720,01,0,3225053,È«ÃµÀ¾ Èñ¸Á¸®,0142,0001,42720,25023,1,¿ìÀÏ2Â÷(¿ìÀÏ¸Ç¼Ç),2,26,42720-110,83.3301,,142-1,42720,5,,
8,"3,000",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,2,27,42720-16,29.79,,13-4,42720,1,,
9,"7,800",,1992,2019,¼®È­¾È±æ2±æ,00023,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0015,0005,42720,25023,1,¿ì½Åºô¶ó,2,28,42720-6,77.73,,15-5,42720,3,,
10,"14,100",,2004,2019,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,2,11,42720-20,51.57,,222,42720,10,,
11,"30,000",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,11,42720-157,84.9668,,549,42720,14,,
12,"14,300",,2004,2019,°¥¸¶·Î,00026,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0222,0000,42720,25024,1,ÁÖ°ø2Â÷,2,13,42720-20,51.57,,222,42720,10,,
13,"9,800",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,16,42720-19,49.71,,200,42720,10,,
14,"14,000",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,19,42720-19,59.41,,200,42720,12,,
15,"21,000",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,2,19,42720-157,59.9747,,549,42720,3,,
16,"9,350",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,19,42720-19,49.83,,200,42720,1,,
17,"24,500",,2007,2019,°¥¸¶·Î8±æ,00015,00000,42720,01,0,4475025,È«ÃµÀ¾ °¥¸¶°î¸®,0073,0000,42720,25024,1,½Å¼º¹Ì¼ÒÁöÀ½,2,21,42720-118,84.8467,,73,42720,15,,
18,"8,000",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,25,42720-19,49.71,,200,42720,9,,
19,"9,400",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,26,42720-19,49.71,,200,42720,3,,
20,"9,500",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,2,27,42720-19,49.71,,200,42720,3,,
21,"14,000",,1996,2019,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,2,8,42720-12,59.445,,468,42720,7,,
22,"16,600",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,2,12,42720-119,59.9781,,496,42720,4,,
23,"14,800",,1996,2019,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,2,13,42720-12,59.445,,468,42720,14,,
24,"17,200",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,2,15,42720-119,59.9781,,496,42720,9,,
25,"10,300",,2000,2019,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,2,16,42720-21,59.81,,468-1,42720,7,,
26,"11,550",,2000,2019,¿¬ºÀ¼­·Î,00046,00000,42720,01,0,3225037,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0001,42720,25029,1,Ã»¼Ö,2,16,42720-21,59.81,,468-1,42720,11,,
27,"17,400",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,2,19,42720-119,59.9781,,496,42720,15,,
28,"17,800",,2007,2019,³²»ê¸¶À»±æ,00013,00000,42720,01,0,4475104,È«ÃµÀ¾ ¿¬ºÀ¸®,0496,0000,42720,25029,1,¼¼¿µ´õ-Á¶Àº,2,19,42720-119,59.9781,,496,42720,12,,
29,"14,800",,1996,2019,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,2,21,42720-12,59.445,,468,42720,4,,
30,"6,000",,1989,2019,³²»ê°­º¯·Î5±æ,00003,00000,42720,01,0,4475103,È«ÃµÀ¾ ¿¬ºÀ¸®,0454,0000,42720,25029,1,»ïÈ£,2,22,42720-11,53.76,,454,42720,3,,
31,"13,250",,1996,2019,¿¬ºÀÁß¾Ó·Î,00018,00000,42720,01,0,3225038,È«ÃµÀ¾ ¿¬ºÀ¸®,0468,0000,42720,25029,1,Çö´ë,2,28,42720-12,59.445,,468,42720,1,,
32,"6,000",,2000,2019,±¸½Ã¿ï1±æ,00025,00000,42720,01,0,4475069,È«ÃµÀ¾ ÇÏ¿À¾È¸®,0155,0000,42720,25030,1,»ïÈ£2Â÷,2,18,42720-23,48.202,,155,42720,8,,
0,"9,500",,1992,2019,¼®È­·Î,00116,00000,42720,01,0,3225022,È«ÃµÀ¾ Èñ¸Á¸®,0043,0001,42720,25023,1,¹ÌÁø1,3,1,42720-2,84.87,,43-1,42720,13,,
1,"12,900",,2003,2019,²É¸þ·Î1±æ,00021,00000,42720,01,0,4475095,È«ÃµÀ¾ Èñ¸Á¸®,0340,0001,42720,25023,1,µ¿ÀÏ,3,5,42720-14,71.933,,340-1,42720,2,,
2,"11,400",,1992,2019,¼®È­·Î,00116,00000,42720,01,0,3225022,È«ÃµÀ¾ Èñ¸Á¸®,0043,0001,42720,25023,1,¹ÌÁø1,3,6,42720-2,82.86,,43-1,42720,2,,
3,"7,500",,1994,2019,¸¶Áö±â·Î,00101,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0261,0003,42720,25023,1,¹ÌÁø2,3,7,42720-3,59.85,,261-3,42720,11,,
4,"5,450",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,3,9,42720-17,39.99,,424,42720,14,,
5,"9,000",,1999,2019,¸¶Áö±â·Î,00107,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0425,0000,42720,25023,1,½Å¾Æ2Â÷,3,9,42720-18,59.04,,425,42720,3,,
6,"5,200",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,3,17,42720-16,48.51,,13-4,42720,1,,
7,"4,700",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,3,18,42720-16,48.51,,13-4,42720,5,,
8,"4,500",,1990,2019,¼®È­¾È±æ2±æ,00017,00000,42720,01,0,4475360,È«ÃµÀ¾ Èñ¸Á¸®,0013,0004,42720,25023,1,¿ì½Å,3,19,42720-16,48.51,,13-4,42720,5,,
9,"12,000",,1992,2019,¼®È­·Î,00116,00000,42720,01,0,3225022,È«ÃµÀ¾ Èñ¸Á¸®,0043,0001,42720,25023,1,¹ÌÁø1,3,22,42720-2,84.87,,43-1,42720,8,,
10,"5,050",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,3,22,42720-17,39.99,,424,42720,7,,
11,"5,400",,1998,2019,¸¶Áö±â·Î,00110,00000,42720,01,0,3225015,È«ÃµÀ¾ Èñ¸Á¸®,0424,0000,42720,25023,1,½Å¾Æ1Â÷,3,25,42720-17,39.99,,424,42720,1,,
12,"9,700",,1992,2019,È«Ãµ·Î,00462,00000,42720,00,0,3225052,È«ÃµÀ¾ °¥¸¶°î¸®,0449,0000,42720,25024,1,ÅÂ¸²,3,4,42720-10,59.4,,449,42720,6,,
13,"6,950",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,3,5,42720-19,39.6,,200,42720,7,,
14,"6,700",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,3,7,42720-19,39.6,,200,42720,12,,
15,"9,420",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,3,8,42720-19,49.71,,200,42720,1,,
16,"6,900",,2001,2019,°¥¸¶·Î,00014,00000,42720,01,0,3225001,È«ÃµÀ¾ °¥¸¶°î¸®,0200,0000,42720,25024,1,ÁÖ°ø1Â÷,3,11,42720-19,39.6,,200,42720,2,,
17,"21,900",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,3,11,42720-157,59.9747,,549,42720,16,,
18,"20,800",,2016,2019,°¥¸¶·Î11±æ,00033,00000,42720,00,0,4475019,È«ÃµÀ¾ °¥¸¶°î¸®,0549,0000,42720,25024,1,È«Ãµ¿ÀµåÄ«¿îÆ¼,3,12,42720-157,59.9747,,549,42720,8,,
