,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
63,"23,000",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,10,10,27110-262,79.737,,152-24,27110,7,,,0
64,"39,691",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,10,10,27110-270,179.463,,60-10,27110,5,,,0
65,"23,000",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,10,14,27110-262,84.0484,,152-24,27110,10,,,0
66,"30,700",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,10,14,27110-270,80.706,,60-10,27110,18,,,0
67,"23,300",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,10,15,27110-262,84.0484,,152-24,27110,7,,,0
68,"31,500",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,10,21,27110-270,80.736,,60-10,27110,16,,,0
69,"29,800",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,10,25,27110-270,80.706,,60-10,27110,24,,,0
70,"14,000",,1978,2013,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,10,30,27110-40,84.13,,55-3,27110,1,,,0
71,"36,450",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,10,30,27110-270,153.045,,60-10,27110,24,,,0
72,"36,213",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,10,30,27110-270,153.045,,60-10,27110,22,,,0
0,"14,000",,2007,2013,신암로,00006,00000,27110,01,3141014,동인동1가,0362,0000,27110,10100,1,삼승슈퍼타워,11,28,27110-269,83.5038,,362,27110,3,,,0
1,"5,400",,1984,2013,동덕로36길,00057,00000,27110,03,4223077,동인동3가,0088,0000,27110,10300,1,동삼(88-0),11,7,27110-5,37.125,,88,27110,2,,,0
2,"25,500",,2009,2013,동덕로30길,00063,00011,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,11,28,27110-278,84.7349,,220,27110,5,,,
3,"15,000",,1979,2013,동덕로,00109,00000,27110,03,3141005,삼덕동2가,0208,0004,27110,10600,1,아진맨션,11,1,27110-12,162.25,,208-4,27110,1,,,0
4,"29,700",,2013,2013,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,11,8,27110-286,84.7978,,383,27110,2,,,0
5,"32,000",,2007,2013,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,11,22,27110-273,134.27,,100,27110,8,,,0
6,"9,400",,1986,2013,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,11,2,27110-19,50.85,,357,27110,2,,,0
7,"8,200",,1986,2013,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,11,6,27110-19,47.17,,357,27110,6,,,0
8,"31,600",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,11,8,27110-268,106.967,,305-1,27110,13,,,0
9,"37,600",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,11,8,27110-268,162.0493,,305-1,27110,7,,,0
10,"31,800",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,11,19,27110-268,106.967,,305-1,27110,19,,,0
11,"9,000",,1979,2013,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,11,22,27110-23,59.24,,1535,27110,5,,,0
12,"32,500",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,11,26,27110-268,106.967,,305-1,27110,28,,,0
13,"16,000",,1985,2013,달구벌대로,01937,00000,27110,10,2007002,대신동,1450,0000,27110,15400,1,동서,11,29,27110-24,83.06,,1450,27110,2,,,0
14,"33,900",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,11,30,27110-268,133.761,,305-1,27110,25,,,0
15,"9,300",,1984,2013,태평로,00015,00000,27110,00,3141011,달성동,0118,0003,27110,15500,1,금오맨션,11,16,27110-27,80.64,,118-3,27110,1,,,
16,"31,000",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,11,5,27110-64,110.0673,,2937-1,27110,15,,,0
17,"11,200",,1992,2013,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,11,12,27110-28,53.6,,2482-1,27110,12,,,0
18,"16,200",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,11,12,27110-30,59.96,,2466-1,27110,12,,,0
19,"6,950",,2003,2013,남산로13길,00070,00000,27110,01,4223032,남산동,2483,0001,27110,15600,1,심미한마음,11,13,27110-49,30.0352,,2483-1,27110,1,,,0
20,"28,300",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,11,13,27110-274,84.99,,2991,27110,15,,,0
21,"13,200",,1992,2013,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,11,15,27110-28,53.6,,2482-1,27110,11,,,0
22,"17,300",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,11,19,27110-64,53.4089,,2937-1,27110,1,,,0
23,"25,850",,2007,2013,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,11,22,27110-272,102.64,,665,27110,26,,,0
24,"17,100",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,11,24,27110-64,53.4089,,2937-1,27110,2,,,0
25,"17,000",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,11,25,27110-30,84.985,,2466-1,27110,5,,,0
26,"26,000",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,11,25,27110-274,76.99,,2991,27110,7,,,0
27,"28,300",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,11,29,27110-274,84.99,,2991,27110,15,,,0
28,"24,900",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,11,6,27110-262,84.0484,,152-24,27110,9,,,0
29,"33,136",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,6,27110-270,153.045,,60-10,27110,4,,,0
30,"31,700",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,13,27110-270,80.736,,60-10,27110,18,,,0
31,"22,500",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,14,27110-41,122.22,,44-10,27110,5,,,0
32,"23,300",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,11,16,27110-262,84.0484,,152-24,27110,3,,,0
33,"14,300",,2000,2013,대봉로,00220,00041,27110,02,3141012,대봉동,0044,0013,27110,15700,1,아트빌,11,18,27110-42,78.58,,44-13,27110,4,,,0
34,"19,100",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,20,27110-41,84.93,,44-10,27110,12,,,0
35,"26,000",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,11,20,27110-262,84.0484,,152-24,27110,8,,,0
36,"23,500",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,11,22,27110-41,105.11,,44-10,27110,10,,,0
37,"32,254",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,22,27110-270,153.045,,60-10,27110,3,,,0
38,"15,800",,1978,2013,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,11,25,27110-40,84.13,,55-3,27110,2,,,0
39,"32,254",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,26,27110-270,153.045,,60-10,27110,3,,,0
40,"25,800",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,26,27110-270,80.706,,60-10,27110,2,,,0
41,"23,400",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,11,27,27110-262,84.0484,,152-24,27110,3,,,0
42,"40,000",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,11,28,27110-270,153.045,,60-10,27110,2,,,0
43,"15,550",,1978,2013,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,11,29,27110-40,84.13,,55-3,27110,1,,,0
0,"18,000",,2003,2013,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,12,5,27110-50,84.63,,217,27110,8,,,0
1,"6,300",,1984,2013,동덕로36길,00057,00000,27110,03,4223077,동인동3가,0088,0000,27110,10300,1,동삼(88-0),12,9,27110-5,45.225,,88,27110,3,,,0
2,"26,000",,2009,2013,동덕로30길,00053,00000,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,12,12,27110-278,84.7349,,220,27110,8,,,
3,"13,150",,1979,2013,동덕로,00109,00000,27110,03,3141005,삼덕동2가,0208,0004,27110,10600,1,아진맨션,12,10,27110-12,94.64,,208-4,27110,1,,,0
4,"34,000",,2013,2013,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,29,27110-286,84.6115,,383,27110,19,,,0
5,"30,000",,2013,2013,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,12,30,27110-286,84.5739,,383,27110,24,,,0
6,"26,000",,2006,2013,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,12,16,27110-263,84.6,,110,27110,20,,,0
7,"7,250",,1985,2013,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,12,10,27110-17,46.41,,1-187,27110,4,,,0
8,"8,450",,1985,2013,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,12,13,27110-17,54.6,,1-187,27110,8,,,0
9,"36,100",,2007,2013,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,12,3,27110-273,138.16,,100,27110,24,,,0
10,"40,000",,2007,2013,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,12,11,27110-273,157.22,,100,27110,19,,,0
11,"33,300",,2007,2013,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,12,24,27110-273,124.15,,100,27110,5,,,0
12,"17,700",,1986,2013,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,12,17,27110-19,84.87,,357,27110,15,,,0
13,"10,500",,1980,2013,태평로,00129,00000,27110,09,3141011,태평로2가,0038,0004,27110,14900,1,건영맨션,12,3,27110-22,79.09,,38-4,27110,8,,,0
14,"34,800",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,5,27110-268,133.761,,305-1,27110,19,,,0
15,"10,000",,1979,2013,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,12,10,27110-23,54.74,,1535,27110,5,,,0
16,"11,600",,1985,2013,달구벌대로,01937,00000,27110,10,2007002,대신동,1450,0000,27110,15400,1,동서,12,15,27110-24,65.06,,1450,27110,5,,,0
17,"43,000",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,17,27110-268,191.3881,,305-1,27110,25,,,0
18,"7,500",,1979,2013,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,12,19,27110-23,54.74,,1535,27110,5,,,0
19,"32,200",,2006,2013,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,12,25,27110-268,106.967,,305-1,27110,10,,,0
20,"12,500",,1984,2013,태평로,00015,00000,27110,00,3141011,달성동,0118,0003,27110,15500,1,금오맨션,12,21,27110-27,74.82,,118-3,27110,6,,,
21,"20,500",,1992,2013,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,12,2,27110-33,134.585,,2434,27110,2,,,0
22,"30,000",,2007,2013,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,12,2,27110-272,132.15,,665,27110,4,,,0
23,"27,400",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,3,27110-30,134.955,,2466-1,27110,14,,,0
24,"22,000",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,3,27110-30,84.985,,2466-1,27110,3,,,0
25,"26,300",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,4,27110-64,84.9597,,2937-1,27110,21,,,0
26,"29,000",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,4,27110-274,84.99,,2991,27110,11,,,0
27,"27,000",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,5,27110-274,84.99,,2991,27110,17,,,0
28,"17,850",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,6,27110-30,59.96,,2466-1,27110,18,,,0
29,"26,500",,2007,2013,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,12,6,27110-272,102.64,,665,27110,6,,,0
30,"16,900",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,7,27110-30,59.96,,2466-1,27110,13,,,0
31,"19,150",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,7,27110-64,53.4089,,2937-1,27110,10,,,0
32,"23,200",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,7,27110-64,69.2406,,2937-1,27110,17,,,0
33,"24,700",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,10,27110-30,134.955,,2466-1,27110,25,,,0
34,"16,500",,1993,2013,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,12,11,27110-30,59.96,,2466-1,27110,20,,,0
35,"33,000",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,13,27110-274,108.63,,2991,27110,5,,,0
36,"22,300",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,16,27110-64,69.2406,,2937-1,27110,15,,,0
37,"28,300",,2007,2013,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,12,17,27110-272,102.64,,665,27110,18,,,0
38,"27,000",,2006,2013,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,12,22,27110-264,99.92,,654-1,27110,22,,,0
39,"7,600",,1975,2013,중앙대로,00307,00016,27110,14,2007001,남산동,0699,0007,27110,15600,1,남문시장2지구,12,23,27110-55,76.46,,699-7,27110,6,,,0
40,"26,650",,2008,2013,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,12,23,27110-274,76.99,,2991,27110,6,,,0
41,"31,500",,2007,2013,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,12,23,27110-272,129.83,,665,27110,16,,,0
42,"17,500",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,24,27110-64,53.4089,,2937-1,27110,2,,,0
43,"17,900",,1992,2013,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,12,26,27110-33,84.965,,2434,27110,19,,,0
44,"23,000",,2005,2013,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,12,28,27110-64,69.2406,,2937-1,27110,19,,,0
45,"24,800",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,2,27110-41,105.11,,44-10,27110,6,,,0
46,"26,500",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,3,27110-41,167.15,,44-10,27110,3,,,0
47,"24,200",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,3,27110-41,122.22,,44-10,27110,11,,,0
48,"33,790",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,6,27110-270,153.045,,60-10,27110,7,,,0
49,"29,000",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,7,27110-270,80.706,,60-10,27110,7,,,0
50,"37,750",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,10,27110-270,129.185,,60-10,27110,21,,,0
51,"37,750",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,10,27110-270,153.045,,60-10,27110,4,,,0
52,"20,500",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,12,13,27110-262,84.0484,,152-24,27110,2,,,0
53,"35,921",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,13,27110-270,153.045,,60-10,27110,28,,,0
54,"27,000",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,14,27110-41,128.07,,44-10,27110,4,,,0
55,"26,500",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,14,27110-41,128.07,,44-10,27110,11,,,0
56,"20,000",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,12,16,27110-262,84.0484,,152-24,27110,1,,,0
57,"31,500",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,16,27110-270,80.706,,60-10,27110,26,,,0
58,"23,700",,2006,2013,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,12,17,27110-262,84.0484,,152-24,27110,11,,,0
59,"25,500",,1986,2013,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,12,23,27110-41,122.22,,44-10,27110,4,,,0
60,"50,700",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,24,27110-270,153.045,,60-10,27110,43,,,0
61,"29,000",,2007,2013,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,12,26,27110-270,80.706,,60-10,27110,6,,,0
0,"16,600",,2007,2014,신암로,00006,00000,27110,01,3141014,동인동1가,0362,0000,27110,10100,1,삼승슈퍼타워,1,8,27110-269,83.5038,,362,27110,7,,,0
1,"7,150",,1979,2014,태평로,00225,00000,27110,01,3141011,동인동1가,0116,0000,27110,10100,1,동인태평78,1,28,27110-1,46.15,,116,27110,4,,,0
2,"6,500",,1984,2014,동덕로36길,00057,00000,27110,03,4223077,동인동3가,0088,0000,27110,10300,1,동삼(88-0),1,8,27110-5,45.225,,88,27110,6,,,0
3,"25,800",,2009,2014,동덕로30길,00063,00011,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,1,22,27110-278,84.7349,,220,27110,4,,,
4,"32,000",,2013,2014,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,1,21,27110-286,84.6115,,383,27110,11,,,0
5,"23,000",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,1,12,27110-263,59.38,,110,27110,19,,,0
6,"11,800",,1985,2014,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,1,14,27110-17,62.79,,1-187,27110,4,,,0
7,"12,000",,1985,2014,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,1,28,27110-17,62.79,,1-187,27110,9,,,0
8,"42,000",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,1,15,27110-273,157.22,,100,27110,23,,,0
9,"9,600",,1986,2014,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,1,3,27110-19,41.98,,357,27110,14,,,0
10,"32,500",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,2,27110-268,106.967,,305-1,27110,9,,,0
11,"37,500",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,10,27110-268,191.3881,,305-1,27110,3,,,0
12,"33,300",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,11,27110-268,106.967,,305-1,27110,13,,,0
13,"36,600",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,20,27110-268,131.3415,,305-1,27110,18,,,0
14,"33,400",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,25,27110-268,131.3415,,305-1,27110,3,,,0
15,"32,900",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,25,27110-268,106.967,,305-1,27110,26,,,0
16,"36,200",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,1,29,27110-268,133.761,,305-1,27110,30,,,0
17,"14,900",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,1,2,27110-33,59.99,,2434,27110,18,,,0
18,"29,500",,2007,2014,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,1,2,27110-272,102.64,,665,27110,18,,,0
19,"12,000",,1992,2014,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,3,27110-28,59.66,,2482-1,27110,12,,,0
20,"28,500",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,1,3,27110-274,84.99,,2991,27110,23,,,0
21,"12,550",,1992,2014,남산로7길,00055,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,8,27110-28,53.6,,2482-1,27110,9,,,0
22,"26,700",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,10,27110-30,134.955,,2466-1,27110,16,,,0
23,"22,500",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,11,27110-64,69.2406,,2937-1,27110,10,,,0
24,"31,300",,2007,2014,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,1,11,27110-272,129.83,,665,27110,11,,,0
25,"32,250",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,15,27110-30,217.38,,2466-1,27110,20,,,0
26,"18,350",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,15,27110-64,53.4089,,2937-1,27110,9,,,0
27,"25,500",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,15,27110-64,84.9597,,2937-1,27110,11,,,0
28,"28,000",,2007,2014,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,1,16,27110-272,102.64,,665,27110,10,,,0
29,"7,200",,1975,2014,중앙대로,00307,00016,27110,14,2007001,남산동,0699,0007,27110,15600,1,남문시장2지구,1,17,27110-55,68.03,,699-7,27110,3,,,0
30,"13,200",,1992,2014,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,1,21,27110-28,59.66,,2482-1,27110,10,,,0
31,"20,000",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,23,27110-30,84.985,,2466-1,27110,9,,,0
32,"14,800",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,1,25,27110-33,59.99,,2434,27110,5,,,0
33,"28,000",,2006,2014,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,1,25,27110-264,139.07,,654-1,27110,10,,,0
34,"25,000",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,27,27110-64,110.0673,,2937-1,27110,2,,,0
35,"18,700",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,1,27,27110-64,53.4089,,2937-1,27110,7,,,0
36,"27,300",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,1,28,27110-30,163.72,,2466-1,27110,20,,,0
37,"23,500",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,1,4,27110-41,105.11,,44-10,27110,10,,,0
38,"40,000",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,8,27110-270,129.185,,60-10,27110,38,,,0
39,"16,000",,1978,2014,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,1,11,27110-40,84.13,,55-3,27110,9,,,0
