,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
16,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,3,,
17,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,12,,
18,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,8,,
19,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,7,,
20,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,6,,
21,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,6,,
22,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,5,,
23,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,5,,
24,"15,500",,2014,2017,¿¹ÁÖ½ÃÀå2±æ,00020,00000,47770,01,0,4754244,¿µÇØ¸é ¼º³»¸®,0506,0016,47770,36030,1,°ñµåÄ³½½,9,28,47770-124,84.496,,506-16,47770,4,,
25,"12,500",,2004,2017,¹ú¿µ1±æ,00024,00000,47770,01,0,4754133,¿µÇØ¸é ¹ú¿µ¸®,0004,0002,47770,36035,1,À¯¼º¶û½ººô,9,22,47770-17,84.8672,,4-2,47770,8,,
0,"6,150",,1991,2017,³²¼®3±æ,00012,00000,47770,01,0,4754070,¿µ´öÀ¾ ³²¼®¸®,0010,0027,47770,25023,1,±¸·æ¸Ç¼Ç,10,30,47770-1,69.93,,10-27,47770,2,,
1,"6,900",,2003,2017,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,10,11,47770-16,59.85,,217,47770,3,,
2,"8,600",,2013,2017,´ö°îÃµ±æ,00014,00001,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0001,47770,25027,1,ºÎ¿ë¸¶Å©ºä,10,13,47770-117,70.3683,,340-1,47770,2,,
3,"19,500",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,10,15,47770-133,84.8021,,522,47770,7,,
4,"19,500",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,10,15,47770-133,84.8021,,522,47770,9,,
5,"21,300",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,10,19,47770-133,84.9697,,522,47770,14,,
6,"12,000",,2005,2017,´ö°îÃµ±æ,00014,00000,47770,01,0,4754097,¿µ´öÀ¾ ¿ì°î¸®,0340,0002,47770,25027,1,¸®¹öºô(102µ¿),10,24,47770-19,84.6,,340-2,47770,1,,
7,"11,000",,2014,2017,¿ì°î±æ,00027,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0348,0001,47770,25027,1,µ¿º¸ÆÓ¸®½º,10,27,47770-123,53.1462,,348-1,47770,2,,
8,"19,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,10,30,47770-133,84.8021,,522,47770,4,,
9,"20,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,10,30,47770-133,84.8021,,522,47770,3,,
10,"5,500",,1991,2017,½Å°­±¸±æ,00059,00001,47770,01,0,4754195,°­±¸¸é ¿ÀÆ÷¸®,0003,0132,47770,31032,1,Ãµ¿ìºñÄ¡Å¸¿î,10,16,47770-12,78.92,,3-132,47770,4,,
11,"5,000",,1991,2017,¿ÀÆ÷±æ,00050,00000,47770,01,0,4754267,°­±¸¸é ¿ÀÆ÷¸®,0570,0002,47770,31032,1,»ó¾Æ¸Ç¼Ç,10,26,47770-11,76.95,,570-2,47770,2,,
12,"15,900",,2014,2017,½Å°­±¸±æ,00084,00000,47770,00,,4754195,°­±¸¸é ¿ÀÆ÷¸®,0012,0004,47770,31032,1,»ï±¤ÇÏÀÌÃ÷,10,30,47770-120,75.42,,12-4,47770,7,,
13,"16,500",,2016,2017,¿µ´ö·Î,01828,00000,47770,03,0,3318006,¿µÇØ¸é ¼º³»¸®,0476,0001,47770,36030,1,¿µÇØµ¿º¸ÆÓ¸®½º,10,11,47770-134,59.927,,476-1,47770,4,,
0,"7,800",,2003,2017,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,11,7,47770-16,59.85,,217,47770,10,,
1,"19,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,8,47770-133,84.8021,,522,47770,1,,
2,"6,000",,1997,2017,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,11,15,47770-8,59.91,,283,47770,3,,
3,"19,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,16,47770-133,84.8021,,522,47770,1,,
4,"7,300",,1997,2017,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,11,25,47770-8,59.91,,283,47770,8,,
5,"35,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,27,47770-133,124.8879,,522,47770,17,,
6,"6,500",,1990,2017,¿ì°î±æ,00042,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0336,0001,47770,25027,1,±ÃÀü,11,28,47770-5,67.29,,336-1,47770,3,,
7,"19,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,11,30,47770-133,84.8021,,522,47770,2,,
8,"6,000",,1991,2017,¿ÀÆ÷±æ,00050,00000,47770,01,0,4754267,°­±¸¸é ¿ÀÆ÷¸®,0570,0002,47770,31032,1,»ó¾Æ¸Ç¼Ç,11,1,47770-11,75.45,,570-2,47770,3,,
9,"5,400",,1991,2017,¿ÀÆ÷±æ,00050,00000,47770,01,0,4754267,°­±¸¸é ¿ÀÆ÷¸®,0570,0002,47770,31032,1,»ó¾Æ¸Ç¼Ç,11,8,47770-11,75.45,,570-2,47770,5,,
10,"12,300",,2014,2017,Ãà»êÇ×4±æ,00016,00000,47770,00,0,4754342,Ãà»ê¸é Ãà»ê¸®,0090,0001,47770,35032,1,µ¿º¸ÆÓ¸®½º,11,22,47770-127,52.8422,,90-1,47770,4,,
0,"6,300",,1991,2017,³²¼®3±æ,00012,00000,47770,01,0,4754070,¿µ´öÀ¾ ³²¼®¸®,0010,0027,47770,25023,1,±¸·æ¸Ç¼Ç,12,7,47770-1,69.93,,10-27,47770,2,,
1,"21,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,3,,
2,"23,500",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,18,,
3,"20,900",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,79.6146,,240-2,47770,15,,
4,"22,100",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,15,,
5,"21,900",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,12,,
6,"21,700",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,11,,
7,"21,700",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,10,,
8,"21,700",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,9,,
9,"20,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,79.6146,,240-2,47770,8,,
10,"21,500",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,8,,
11,"20,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,79.6146,,240-2,47770,7,,
12,"20,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,79.6146,,240-2,47770,6,,
13,"20,100",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,79.6146,,240-2,47770,4,,
14,"21,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,4,,
15,"21,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,4,,
16,"20,100",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,79.6146,,240-2,47770,3,,
17,"21,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,15,47770-143,84.9869,,240-2,47770,3,,
18,"21,300",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,22,47770-143,84.9869,,240-2,47770,3,,
19,"21,900",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,22,47770-143,84.9869,,240-2,47770,13,,
20,"21,900",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,22,47770-143,84.9869,,240-2,47770,12,,
21,"21,700",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,22,47770-143,84.9869,,240-2,47770,11,,
22,"21,700",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,22,47770-143,84.9869,,240-2,47770,9,,
23,"22,100",,2017,2017,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,12,27,47770-143,84.9869,,240-2,47770,17,,
24,"8,700",,1997,2017,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,12,5,47770-8,84.18,,283,47770,5,,
25,"19,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,5,47770-133,84.8021,,522,47770,3,,
26,"19,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,5,47770-133,84.8021,,522,47770,2,,
27,"6,000",,1993,2017,Áß¾Ó±æ,00038,00004,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0261,0000,47770,25027,1,È«¾ÈÇàº¹Å¸¿î,12,6,47770-9,67.57,,261,47770,1,,
28,"17,700",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,6,47770-133,71.0084,,522,47770,3,,
29,"19,500",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,8,47770-133,84.8021,,522,47770,9,,
30,"19,300",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,9,47770-133,84.9007,,522,47770,2,,
31,"5,000",,1990,2017,¿ì°î±æ,00042,00000,47770,01,0,4754273,¿µ´öÀ¾ ¿ì°î¸®,0336,0001,47770,25027,1,±ÃÀü,12,13,47770-5,67.29,,336-1,47770,1,,
32,"6,900",,1997,2017,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,12,13,47770-8,59.91,,283,47770,7,,
33,"17,800",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,14,47770-133,71.0084,,522,47770,5,,
34,"6,500",,2003,2017,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,12,18,47770-16,59.85,,217,47770,7,,
35,"14,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,19,47770-133,71.0084,,522,47770,7,,
36,"7,300",,2003,2017,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,12,21,47770-16,59.85,,217,47770,10,,
37,"28,000",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,21,47770-133,124.4158,,522,47770,17,,
38,"3,800",,2003,2017,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,12,27,47770-16,32.19,,217,47770,4,,
39,"20,700",,2015,2017,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,12,27,47770-133,84.9007,,522,47770,3,,
40,"7,100",,2003,2017,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,12,29,47770-16,59.85,,217,47770,3,,
41,"15,500",,2014,2017,Ãà»êÇ×4±æ,00016,00000,47770,00,0,4754342,Ãà»ê¸é Ãà»ê¸®,0090,0001,47770,35032,1,µ¿º¸ÆÓ¸®½º,12,4,47770-127,78.0538,,90-1,47770,4,,
42,"4,500",,1990,2017,¿¹ÁÖ5±æ,00012,00001,47770,01,0,4754236,¿µÇØ¸é ¼º³»¸®,0431,0008,47770,36030,1,±ÃÀü,12,19,47770-14,71.29,,431-8,47770,5,,
0,"20,900",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,5,47770-143,79.6146,,240-2,47770,3,,
1,"22,100",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,8,47770-143,84.9869,,240-2,47770,16,,
2,"21,300",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,10,47770-143,84.9869,,240-2,47770,5,,
3,"21,900",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,12,47770-143,84.9869,,240-2,47770,14,,
4,"21,500",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,16,47770-143,84.9869,,240-2,47770,8,,
5,"21,900",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,16,47770-143,84.9869,,240-2,47770,12,,
6,"22,400",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,18,47770-143,79.6146,,240-2,47770,18,,
7,"20,900",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,24,47770-143,79.6146,,240-2,47770,16,,
8,"21,500",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,1,25,47770-143,84.9869,,240-2,47770,7,,
9,"9,300",,1997,2018,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,1,2,47770-8,84.93,,283,47770,6,,
10,"19,500",,2015,2018,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,1,8,47770-133,84.8021,,522,47770,5,,
11,"8,500",,1993,2018,Áß¾Ó±æ,00038,00004,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0261,0000,47770,25027,1,È«¾ÈÇàº¹Å¸¿î,1,9,47770-9,81.79,,261,47770,3,,
12,"6,000",,1997,2018,Áß¾Ó±æ,00020,00000,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0283,0000,47770,25027,1,½Å¼¼°èÅ¸¿î,1,10,47770-8,59.91,,283,47770,3,,
13,"7,400",,1993,2018,Áß¾Ó±æ,00038,00004,47770,01,0,4754311,¿µ´öÀ¾ ¿ì°î¸®,0261,0000,47770,25027,1,È«¾ÈÇàº¹Å¸¿î,1,16,47770-9,82.15,,261,47770,2,,
14,"7,750",,2003,2018,¿µ´ö·Î,00163,00000,47770,01,0,3318006,¿µ´öÀ¾ ¿ì°î¸®,0217,0000,47770,25027,1,¸¶ÀÌ´Ù½ººô,1,22,47770-16,59.85,,217,47770,8,,
15,"19,000",,2015,2018,À¾»ç¹«¼Ò1±æ,00042,00021,47770,00,0,4754503,¿µ´öÀ¾ ¿ì°î¸®,0522,0000,47770,25027,1,¿µ´ö¿ìÁø¼¾Æ®·²ÇÏÀÓ,1,30,47770-133,84.8021,,522,47770,5,,
16,"15,300",,2014,2018,Ãà»êÇ×4±æ,00016,00000,47770,00,0,4754342,Ãà»ê¸é Ãà»ê¸®,0090,0001,47770,35032,1,µ¿º¸ÆÓ¸®½º,1,31,47770-127,76.851,,90-1,47770,4,,
17,"7,200",,1996,2018,¿¹ÁÖ7±æ,00016,00000,47770,00,,4754396,¿µÇØ¸é ±«½Ã¸®,0158,0003,47770,36031,1,¿¹ÁÖºñÄ¡,1,19,47770-15,59.64,,158-3,47770,2,,
0,"5,700",,1990,2018,°­º¯±æ,00280,00002,47770,01,0,4754020,¿µ´öÀ¾ È­°³¸®,0158,0001,47770,25022,1,µµÈ­¸Ç¼Ç,2,9,47770-3,72.89,,158-1,47770,2,,
1,"21,700",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,6,47770-143,84.9869,,240-2,47770,9,,
2,"21,500",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,20,47770-143,84.9869,,240-2,47770,8,,
3,"22,100",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,22,47770-143,84.9869,,240-2,47770,17,,
4,"21,300",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,27,47770-143,84.9869,,240-2,47770,4,,
5,"22,100",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,27,47770-143,84.9869,,240-2,47770,15,,
6,"21,900",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,27,47770-143,84.9869,,240-2,47770,14,,
7,"21,500",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,27,47770-143,84.9869,,240-2,47770,7,,
8,"22,100",,2017,2018,±ºÃ»±æ,00055,00000,47770,00,0,4754048,¿µ´öÀ¾ ´ö°î¸®,0240,0002,47770,25024,1,½º¸¶Æ®Å¸¿ö,2,28,47770-143,84.9869,,240-2,47770,17,,
