,°»½Å¿ä±¸±Ç»ç¿ë,°ÇÃà³âµµ,°è¾à±¸ºÐ,°è¾à±â°£,³â,¹ýÁ¤µ¿,º¸Áõ±Ý¾×,¾ÆÆÄÆ®,¿ù,¿ù¼¼±Ý¾×,ÀÏ,Àü¿ë¸éÀû,Á¾Àü°è¾àº¸Áõ±Ý,Á¾Àü°è¾à¿ù¼¼,Áö¹ø,Áö¿ªÄÚµå,Ãþ
50,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,5
51,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,096",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,27,51.6,,,1739,46830,12
52,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,11
53,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,8
54,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,14
55,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,14
56,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,27,51.6,,,1739,46830,7
57,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,393",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,14,27,51.6,,,1739,46830,12
58,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,9
59,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,2
60,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,6
61,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,412",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,17,27,51.6,,,1739,46830,8
62,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,27,51.6,,,1739,46830,6
63,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,2
64,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,10
65,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,11
66,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,11
67,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,1
68,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,27,51.6,,,1739,46830,4
69,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,2
70,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,1
71,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,13
72,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,27,36.74,,,1739,46830,2
73,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,27,51.6,,,1739,46830,10
74,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,27,51.6,,,1739,46830,11
75,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,27,46.46,,,1739,46830,10
76,,1999,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,500",Á¾¿ø,10,0,28,36.63,,,222-9,46830,6
77,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",±ÝÈ£Å¸¿î,10,0,28,59.92,,,1679-1,46830,1
78,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,30,51.6,,,1739,46830,14
79,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,15,30,51.6,,,1739,46830,7
80,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,9,30,36.52,,,1739,46830,11
81,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,10,20,31,59.8044,,,390-1,46830,5
82,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,10,12,31,46.46,,,1739,46830,9
83,,1998,,,2017,»ïÈ£À¾ ¿ë´ç¸®,300,Çö´ë»ïÈ£3Â÷¾ÆÆÄÆ®,10,30,10,59.85,,,2177-1,46830,2
84,,1998,,,2017,»ïÈ£À¾ ¿ë´ç¸®,"3,500",Çö´ë»ïÈ£3Â÷¾ÆÆÄÆ®,10,0,21,59.85,,,2177-1,46830,6
85,,2012,,,2017,»ïÈ£À¾ ¿ë´ç¸®,300,Èñ¸Á°¡,10,24,21,59.9456,,,2183,46830,6
86,,2012,,,2017,»ïÈ£À¾ ¿ë´ç¸®,300,Èñ¸Á°¡,10,25,23,59.9456,,,2183,46830,12
87,,2012,,,2017,»ïÈ£À¾ ¿ë´ç¸®,"1,500",Èñ¸Á°¡,10,30,23,59.9991,,,2183,46830,7
88,,1998,,,2017,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Çö´ë»ïÈ£3Â÷¾ÆÆÄÆ®,10,20,24,59.85,,,2177-1,46830,8
0,,2002,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,11,0,1,59.8598,,,313-1,46830,3
1,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,11,9,3,36.74,,,1739,46830,12
2,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,11,12,4,46.46,,,1739,46830,9
3,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,11,25,6,59.8044,,,390-1,46830,6
4,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,11,25,8,59.8044,,,390-1,46830,6
5,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,11,0,11,59.92,,,1679-1,46830,1
6,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,100",±ÝÈ£Å¸¿î,11,0,11,59.92,,,1679-1,46830,2
7,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,500",±ÝÈ£Å¸¿î,11,0,11,59.96,,,1679-1,46830,11
8,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",±ÝÈ£Å¸¿î,11,0,11,59.96,,,1679-1,46830,1
9,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,300",±ÝÈ£Å¸¿î,11,0,11,59.92,,,1679-1,46830,5
10,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,187",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,9,13,36.52,,,1736,46830,15
11,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,899",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,12,13,46.56,,,1736,46830,12
12,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,187",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,9,14,36.52,,,1736,46830,13
13,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",±ÝÈ£Å¸¿î,11,10,14,59.96,,,1679-1,46830,8
14,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,187",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,9,15,36.52,,,1736,46830,13
15,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,11,30,19,59.8044,,,390-1,46830,8
16,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,11,12,20,46.46,,,1739,46830,5
17,,2014,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,11,0,21,59.9917,,,1742,46830,4
18,,1999,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",Á¾¿ø,11,0,21,59.89,,,222-9,46830,11
19,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,11,25,23,59.8044,,,390-1,46830,2
20,,2014,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,11,0,23,59.9917,,,1742,46830,6
21,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,11,54,24,84.9079,,,1669-1,46830,11
22,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,11,9,24,36.74,,,1739,46830,6
23,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,899",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,12,28,46.56,,,1736,46830,15
24,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,12,28,46.9,,,1736,46830,9
25,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,11,30,28,59.8044,,,390-1,46830,10
26,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,12,28,46.97,,,1736,46830,11
27,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,899",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,11,12,28,46.9,,,1736,46830,15
28,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"8,680",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,11,22,29,74.2266,,,1669-1,46830,3
29,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"2,193",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,11,15,29,51.6,,,1739,46830,1
30,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,11,12,29,46.46,,,1739,46830,8
31,,2012,,,2017,»ïÈ£À¾ ¿ë´ç¸®,500,Èñ¸Á°¡,11,25,19,59.9456,,,2183,46830,6
32,,1996,,,2017,»ïÈ£À¾ ¿ë´ç¸®,"3,500",Çö´ë»ïÈ£2Â÷¾ÆÆÄÆ®,11,0,21,59.75,,,2179-1,46830,11
0,,2013,,,2017,¿µ¾ÏÀ¾ ¿ª¸®,"3,000",Ã»¼Û2Â÷µå¸²ºô,12,35,7,84.9663,,,500,46830,9
1,,2016,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,12,0,1,69.878,,,1666,46830,14
2,,2014,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,12,0,1,59.9917,,,1742,46830,1
3,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,12,0,2,59.92,,,1679-1,46830,7
4,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"5,100",±ÝÈ£Å¸¿î,12,0,2,59.96,,,1679-1,46830,7
5,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,12,54,3,84.9079,,,1669-1,46830,7
6,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"3,400",±ÝÈ£Å¸¿î,12,15,7,59.92,,,1679-1,46830,1
7,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,12,25,7,59.8044,,,390-1,46830,14
8,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,12,23,8,59.8044,,,390-1,46830,12
9,,2006,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,300,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,12,30,8,59.8044,,,390-1,46830,4
10,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",±ÝÈ£Å¸¿î,12,20,11,59.96,,,1679-1,46830,2
11,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,12,25,11,84.9079,,,1669-1,46830,2
12,,2014,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,12,0,11,59.9917,,,1742,46830,6
13,,2014,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,12,0,11,59.9917,,,1742,46830,9
14,,2016,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,000",»ïÈ£¾Æ¸£¹Ì¾È¾ÆÆÄÆ®,12,0,15,79.639,,,206-92,46830,11
15,,1999,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,200,»ïÈ£ºô¶óÆ®101,12,20,18,39.84,,,166-4,46830,5
16,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,270",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,12,10,20,36.74,,,1739,46830,10
17,,2002,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"3,500",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,12,0,26,59.8598,,,313-1,46830,10
18,,1998,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,12,0,26,59.96,,,1679-1,46830,12
19,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,154",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,12,9,26,36.74,,,1739,46830,9
20,,2014,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,12,0,28,59.9917,,,1742,46830,7
21,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,12,9,29,36.52,,,1736,46830,12
22,,2009,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,12,13,29,46.9,,,1736,46830,3
23,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,12,37,29,59.9784,,,1669-1,46830,25
24,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"8,680",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,12,49,29,74.2266,,,1669-1,46830,7
25,,2011,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"1,847",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,12,12,29,46.46,,,1739,46830,3
26,,2019,,,2017,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,12,54,30,84.9079,,,1669-1,46830,5
27,,1996,,,2017,»ïÈ£À¾ ¿ë´ç¸®,300,Çö´ë»ïÈ£2Â÷¾ÆÆÄÆ®,12,30,1,59.75,,,2179-1,46830,9
28,,1996,,,2017,»ïÈ£À¾ ¿ë´ç¸®,"3,500",Çö´ë»ïÈ£2Â÷¾ÆÆÄÆ®,12,0,6,59.75,,,2179-1,46830,11
29,,2012,,,2017,»ïÈ£À¾ ¿ë´ç¸®,500,Èñ¸Á°¡,12,20,19,59.9456,,,2183,46830,3
30,,1998,,,2017,»ïÈ£À¾ ¿ë´ç¸®,300,Çö´ë»ïÈ£3Â÷¾ÆÆÄÆ®,12,25,20,59.85,,,2177-1,46830,4
31,,1998,,,2017,»ïÈ£À¾ ¿ë´ç¸®,"3,000",Çö´ë»ïÈ£3Â÷¾ÆÆÄÆ®,12,0,27,59.85,,,2177-1,46830,10
32,,1996,,,2017,»ïÈ£À¾ ¿ë´ç¸®,300,Çö´ë»ïÈ£2Â÷¾ÆÆÄÆ®,12,20,31,59.75,,,2179-1,46830,6
0,,2013,,,2018,¿µ¾ÏÀ¾ ¿ª¸®,"8,000",Ã»¼Û2Â÷µå¸²ºô,1,0,23,68.7223,,,500,46830,3
1,,2019,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,1,25,2,84.9079,,,1669-1,46830,7
2,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,2,59.9917,,,1742,46830,6
3,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,13,2,46.97,,,1736,46830,4
4,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,3,59.9917,,,1742,46830,7
5,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,3,36.78,,,1736,46830,4
6,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,3,59.9917,,,1742,46830,15
7,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,3,36.52,,,1736,46830,14
8,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,3,36.78,,,1736,46830,15
9,,2006,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,1,0,3,59.8044,,,390-1,46830,7
10,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,3,59.9917,,,1742,46830,9
11,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,13,4,46.97,,,1736,46830,9
12,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,4,59.9917,,,1742,46830,9
13,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,5,36.78,,,1736,46830,10
14,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,5,36.78,,,1736,46830,14
15,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,800",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,5,63.3071,,,1742,46830,11
16,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,5,59.9917,,,1742,46830,5
17,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,13,7,36.52,,,1736,46830,4
18,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,8,59.9917,,,1742,46830,9
19,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,497",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,9,63.3071,,,1742,46830,12
20,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,9,36.52,,,1736,46830,10
21,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,13,9,46.9,,,1736,46830,4
22,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,13,10,46.9,,,1736,46830,1
23,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,11,59.9917,,,1742,46830,10
24,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,11,59.9917,,,1742,46830,8
25,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,497",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,11,63.3071,,,1742,46830,4
26,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,11,59.9917,,,1742,46830,14
27,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,11,36.78,,,1736,46830,14
28,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,11,36.78,,,1736,46830,6
29,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,13,11,46.9,,,1736,46830,7
30,,1998,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",±ÝÈ£Å¸¿î,1,20,11,59.96,,,1679-1,46830,3
31,,2006,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,1,0,11,59.8044,,,390-1,46830,5
32,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,12,59.9917,,,1742,46830,9
33,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,12,59.9917,,,1742,46830,2
34,,2006,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,1,0,12,59.8044,,,390-1,46830,11
35,,2009,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,1,9,15,36.78,,,1736,46830,7
36,,2019,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,1,37,15,59.9784,,,1669-1,46830,15
37,,2019,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,1,25,15,84.9079,,,1669-1,46830,6
38,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,15,59.9917,,,1742,46830,10
39,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,15,59.9917,,,1742,46830,13
40,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,15,59.9917,,,1742,46830,6
41,,2014,,,2018,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,1,0,15,59.9917,,,1742,46830,1
